id,type,grdp,regpop,deaths,drink,hdrink,smoke,aged,divorce,medrate,gcomp,vehipc,accpv,dumppc,deathrate,pctmale,accpc
134,1,11866993.3333333,169499.333333333,1021,58.0333333333333,15.8,21.7333333333333,15.9966666666667,2.36666666666667,6.92333333333333,105.363333333333,0.48,7.28666666666667,1.20333333333333,608.1,51.3057099009483,3.48986666666667
135,1,3340684.33333333,124076.333333333,1155,56.1333333333333,21.8333333333333,25.6333333333333,22.2066666666667,2.43333333333333,26.57,100.146666666667,0.46,8.39333333333333,1.43333333333333,936.866666666667,50.0366037818161,3.8554
136,1,804058.333333333,41638.6666666667,152.666666666667,57.5,16.3,17.8333333333333,8.71,1.43333333333333,5.39666666666667,98.4466666666667,0.453333333333333,3.74,1.21,370.6,49.608626804006,1.697
137,1,12743815.3333333,164865.333333333,1079.66666666667,62.3666666666667,21.5333333333333,24.7666666666667,16.2266666666667,2.5,7.10666666666667,109.756666666667,0.51,8.64,1.04,663.133333333333,52.3254436150089,4.4048
138,2,2087026.66666667,54885.6666666667,596.333333333333,54.1333333333333,22.1666666666667,19.2333333333333,26.09,2.46666666666667,13.5966666666667,102.406666666667,0.51,7.03333333333333,1.03333333333333,1093.36666666667,50.5942822141644,3.57506666666667
139,2,1846701.33333333,71028,850,55.5333333333333,20.2,23.2,28.8133333333333,2.03333333333333,18.1133333333333,98.6066666666667,0.46,7.1,1.08666666666667,1202.13333333333,49.6491977114441,3.25613333333333
140,2,1916360.66666667,56878.3333333333,751.666666666667,55.4333333333333,23.2,22.9666666666667,30.6166666666667,1.96666666666667,23.0866666666667,96.89,0.46,11.3166666666667,1.03,1325.56666666667,49.2101816232361,5.2188
141,2,954183,32495.3333333333,424.333333333333,60.8666666666667,23,23.7333333333333,31.27,2.06666666666667,8.32333333333333,99.9366666666667,0.483333333333333,10.7,0.81,1318.2,49.9841264276279,5.15523333333333
142,2,2830856.33333333,95463.3333333333,876,61.4333333333333,19.1666666666667,21.8666666666667,21.6366666666667,2.13333333333333,17.9433333333333,99.48,0.47,8.78333333333333,0.766666666666667,941.466666666667,49.8695879051122,4.11103333333333
143,2,2730275.33333333,83247.3333333333,853,57.1,18.0333333333333,23.3333333333333,25.9,2.03333333333333,8.48666666666667,100.54,0.483333333333333,8.81666666666667,0.723333333333333,1024.76666666667,50.1345676686171,4.23566666666667
144,2,2562019,63319.3333333333,604.666666666667,60.6333333333333,20.4666666666667,25.0333333333333,25.8,2.26666666666667,9.17666666666667,101.816666666667,0.47,9.28666666666667,1.27,965.566666666667,50.449974846554,4.36153333333333
145,1,11741307.6666667,652301,3164.33333333333,57.9,18.5,21,12.0433333333333,1.93333333333333,25.1833333333333,97.1733333333333,0.436666666666667,8.36333333333333,1.13666666666667,487.6,49.2831965657543,3.63856666666667
146,1,9707693.33333333,278015.666666667,1754.66666666667,58.2,17.4333333333333,20.9666666666667,14.8266666666667,2.43333333333333,14.3066666666667,103.093333333333,0.446666666666667,11.6866666666667,1.07,636.3,50.7615399502156,5.20143333333333
147,1,6821729,302219,2016.66666666667,56,15.6,22.2666666666667,15.5333333333333,2.23333333333333,16.0366666666667,99.5133333333333,0.436666666666667,10.7766666666667,0.823333333333333,669.766666666667,49.8780012001311,4.69053333333333
148,1,2680430.33333333,116111,1119.33333333333,54.8666666666667,20.3666666666667,24,23.9733333333333,2.36666666666667,19.0766666666667,97.84,0.436666666666667,10.24,0.74,969.366666666667,49.45408548018,4.459
